Contract title,Suppliers name,Buyer name,Buyer parent, Total amount ,Procurement method,Start date,End date, Contract amount ,Contract currency,Source,QQW Link
Servicios para realizar la programación de actividades animamciones e interactividades utilizando el lenguaje actionscript que conformarán los componentes multimedia de los objetos de aprendizaje de los cursos en línea de la Dirección de Capacitación y Profesionalización que se alojarán en el Sistema de Gestión de Aprendizaje,Arturo Reséndiz Vázquez,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $97,413.79 ",direct,2011-04-06T00:00:00.000Z,2011-07-29T00:00:00.000Z," $97,413.79 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/036/11,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F036%2F11
Servicios para realizar el desarrollo de actividades animaciones e interactividades que conformaran los componentes multimedia del curso Planeación y Presupuestación Pública de Género de la Dirección General de Institucionalización de la Perspectiva de Género que se alojará en el Sistema de Gestión del Aprendizaje Moodle,Arturo Reséndiz Vázquez,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $51,724.14 ",direct,2012-04-23T00:00:00.000Z,2012-07-31T00:00:00.000Z," $51,724.14 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/053/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F053%2F12
Servicios consistentes en el mantenimiento preventivo y correctivo a los bienes informáticos en los que se incluyen: computadoras personales computadoras portátiles impresoras scanners faxes y video proyectores propiedad del Instituto así como la póliza de mantenimiento para impresora Xerox Phaser 7750 V/Dn.,Asesoría en Computación Servicios y Electrónica S.A. de C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $86,206.89 ",direct,2011-05-02T00:00:00.000Z,2011-12-31T00:00:00.000Z," $86,206.89 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/042/11,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F042%2F11
Servicios consistentes en la póliza de mantenimiento preventivo y correctivo especializado para la Impresora Xerox Phaser 7750DN,Asesoría en Computación Servicios y Electrónica S.A. de C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $40,550.00 ",direct,2012-02-03T00:00:00.000Z,2012-10-31T00:00:00.000Z," $40,550.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/009/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F009%2F12
Servicios consistentes en el mantenimiento preventivo y correctivo a los bienes informáticos.,Asesoría en Computación Servicios y Electrónica S.A. de C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $34,482.76 ",direct,2012-02-10T00:00:00.000Z,2012-12-31T00:00:00.000Z," $34,482.76 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/011/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F011%2F12
ADQUISICION DE LICENCIA ADOBE ACROBAT PRO VER 9,ASESORIA EN COMPUTACION SERVICIOS Y ELECTRONICA SA DE CV,DIRECCION GRAL DE EVALUACION Y DESARROLLO ESTADISTICO,INSTITUTO NACIONAL DE LAS MUJERES," $31,790.00 ",direct,2012-12-19T00:00:00.000Z,2009-06-19T00:00:00.000Z," $31,790.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/006/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F006%2F09
Sistemas de aplicación administrativa,"ASESORÍA EN COMPUTACIÓN SERVICIOS Y ELECTRÓNICA, S.A. DE C.V.",Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $31,790.00 ",direct,2009-06-01T00:00:00.000Z,," $31,790.00 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0141&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=SIMP/006/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-141-09
"Servicios consistentes en el mantenimiento preventivo y correctivo a los Bienes Informáticos, en los que se incluyen: computadoras personales, computadoras portátiles, impresoras, scanners, faxes y video proyectores, propiedad deL INSTITUTO","ASESORÍA EN COMPUTACIÓN, SERVICIOS Y ELECTRÓNICA, S.A. DE C.V.",Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $86,206.89 ",direct,2011-05-02T00:00:00.000Z,2011-12-31T00:00:00.000Z," $86,206.89 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=154817,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N24-2011
SOPORTE ANUAL DE DEFINICIONES Y ACTUALIZACIÓN DE ANTIVIRUS MCAFEE Y FORTIGATE,ASIAMI S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $62,237.30 ",direct,2008-12-02T00:00:00.000Z,2009-11-20T00:00:00.000Z," $62,237.30 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/154/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F154%2F08
SOPORTE ANUAL DE DEFINICIONES Y ACTUALIZACIÓN DE ANTIVIRUS MCAFEE Y FORTIGATE.,ASIAMI S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $52,607.83 ",direct,2007-11-20T00:00:00.000Z,2008-11-20T00:00:00.000Z," $52,607.83 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/075/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F075%2F07
ACTUALIZACIÓN DE COTNRATOS PARA EQUIPO FORTIGATE MODELO FG-200-A,ASIAMI S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $16,584.75 ",direct,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z," $16,584.75 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/001/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F001%2F10
SERVICIO DE ALMACENAMIENTO Y RESGUARDO DE MATERIAL DIVERSO DEL INSTITUTO NACIONAL DE LAS MUJERES,ASOCIACION CORPORATIVO QUORUM A.C.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $87,750.00 ",direct,2016-05-02T00:00:00.000Z,2016-12-31T00:00:00.000Z," $87,750.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/021/16,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F021%2F16
Servicio de almacenaje y resguardo de material diverso del “INSTITUTO”,ASOCIACION CORPORATIVO QUORUM AC,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $87,750.00 ",direct,2016-05-02T00:00:00.000Z,2016-12-31T00:00:00.000Z," $87,750.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=880690,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-E48-2016
CHALECOS DE TELA CON BOLSAS Y LOGOTIPOS BORDADOS,ASOCIASIÓN PROFESIONAL ARQUITECTONICO S.C.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $90,825.00 ",direct,2008-12-03T00:00:00.000Z,2008-12-18T00:00:00.000Z," $90,825.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/037/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F037%2F08
CHALECOS DE TELA CON BOLSAS Y LOGOTIPOS BORDADOS,ASOCIASIÓN PROFESIONAL ARQUITECTONICO S.C.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $26,250.00 ",direct,2008-10-07T00:00:00.000Z,2008-10-28T00:00:00.000Z," $26,250.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/031/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F031%2F08
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Aspe Cedillo S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $50,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $50,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/035/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F035%2F13
Servicio de arrendamiento de licencias de sotfware antivirus para usuarios del INSTITUTO,AV TOP TECHNOLOGY SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $98,122.50 ",direct,2018-04-05T00:00:00.000Z,2018-04-30T00:00:00.000Z," $98,122.50 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1421703,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-E27-2018
Tarjetas electrónicas e instalación y configuración para ampliación de equipo,Avances Tecnológicos en Telecomunicaciones S.A. de C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $23,000.00 ",direct,2010-09-10T00:00:00.000Z,2010-09-30T00:00:00.000Z," $23,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/023/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F023%2F10
GRABACIÓN POSTPRODUCCIÓN Y COPIADO DE SPOT DE RADIO DE 30 VERSIÓN MIGRACIÓN PARA LA CAMPAÑA MUJERES MIGRANTES,AVIATION BASICS S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $14,950.00 ",direct,2008-09-01T00:00:00.000Z,2008-09-15T00:00:00.000Z," $14,950.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/024/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F024%2F08
Servicio de pre-auditoría y certificación de las prácticas para la igualdad laboral y no discriminación de acuerdo a la norma MNX-R025-SCFI-2015,BAS INTERNATIONAL CERTIFICATION CO SC,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $18,500.00 ",direct,2016-08-11T00:00:00.000Z,2016-12-31T00:00:00.000Z," $18,500.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=922249,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-E60-2016
Servicio de pre-auditoría y certificación de las prácticas para la igualdad laboral y no discriminación de acuerdo a la norma MNX-R-025-SCFI-2015.,BAS INTERNATIONAL CERTIFICATION CO. S.C.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $21,460.00 ",direct,2016-08-16T00:00:00.000Z,2016-12-31T00:00:00.000Z," $21,460.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/024/16,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F024%2F16
ELABORAR SIMULACIONES ECONÓMETRICAS PARA LA MEDICIÓN DEL TRABAJO REMUNERADO Y TRABAJO NO REMUNERADO.,BERENICE HERNÁNDEZ TORO,DIRECCION GRAL DE EVALUACION Y DESARROLLO ESTADISTICO,INSTITUTO NACIONAL DE LAS MUJERES," $78,260.86 ",direct,2008-07-22T00:00:00.000Z,2008-11-30T00:00:00.000Z," $78,260.86 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/103/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F103%2F08
SERVICIOS PROFESIONALES PARA DETERMINAR EL AJUSTE FINAL A LAS CUENTAS DE REVALUACION Y DEPRECIACION REGISTRADAS,BERNARDINO AGUILAR AGUSTIN,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $50,000.00 ",direct,2009-07-31T00:00:00.000Z,2009-08-31T00:00:00.000Z," $50,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/148/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F148%2F09
SERVICIOS PROFESIONALES,BERNARDINO AGUILAR AGUSTIN,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $50,000.00 ",direct,2009-04-14T00:00:00.000Z,," $50,000.00 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0113&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=INMUJERES/148/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-113-09
suministrar al INSTITUTO los bienes consistentes en material eléctrico y electrónico partida 4,BERZERK S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $25,862.07 ",open,2015-04-06T00:00:00.000Z,2015-12-31T00:00:00.000Z," $25,862.07 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/032/15,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F032%2F15
GRABACIÓN POSTPRODUCCIÓN Y COPIADO DE SPOT DE RADIO DE 30 VERSIÓN MUJER TU ERES IMPORTANTE PARA LA CAMPAÑA SALUD SEXUAL Y REPRODUCTIVA DE LAS MUJERES,BOYAR CENTRO DE PRODUCCIÓN EN TELEVISIÓN S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $14,950.00 ",direct,2008-09-01T00:00:00.000Z,2008-09-15T00:00:00.000Z," $14,950.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/025/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F025%2F08
Servicio de mantenimiento preventivo al transformador 300 KVA propiedad del INSTITUTO.,Braulio Alfonso Hernández Ramírez,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $13,500.00 ",direct,2011-06-06T00:00:00.000Z,2011-09-02T00:00:00.000Z," $13,500.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/007/11,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F007%2F11
"Servicio de mantenimiento preventivo y correctivo al transformador 300 KVA propiedad del INSTITUTO situado en el inmueble ubicado en Alfonso Esparza Oteo No. 119, Colonia Guadalupe INN, Delegación Álvaro Obregón, Distrito Federal , Código Postal 01020.",BRAULIO ALFONSO HERNÁNDEZ RAMÍREZ,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $13,500.00 ",direct,2011-06-06T00:00:00.000Z,2011-09-02T00:00:00.000Z," $13,500.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=182858,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N32-2011
Servicio consistente en el suministro y aplicación de pintura a la subestación eléctrica del transformador 300 KVA y al gabinete para servicio deestación propiedad del INSTITUTO,Braulio Alfonso Hernández Ramírez,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $12,700.00 ",direct,2011-06-20T00:00:00.000Z,2011-07-08T00:00:00.000Z," $12,700.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/010/11,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F010%2F11
Mantenimiento preventivo y correctivo a la subestación eléctrica ubicada en el Inmueble de Alfonso Esparza Oteo NO. 119,BRAULIO ALFONSO HERNÁNDEZ RAMÍREZ,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $12,500.00 ",direct,2010-09-10T00:00:00.000Z,2010-11-30T00:00:00.000Z," $12,500.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/022/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F022%2F10
servicios profesionales para desarrollar actividades relacionadas con la sistematización de información de las actividades y recursos destinados para la ejecución de los proyectos aprobados del FODEIMM 2008 así como la recepción y revisión de informes de resultados materiales y productos de las Instancias Municipales de las Mujeres de la Región.,BRENDA ADRIANA SERRANO VALENCIA,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $58,736.85 ",direct,2009-03-09T00:00:00.000Z,2009-04-30T00:00:00.000Z," $58,736.85 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/066/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F066%2F09
SERVICIOS PROFESIONALES,BRENDA ADRIANA SERRANO VALENCIA,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $58,736.85 ",direct,2009-03-09T00:00:00.000Z,," $58,736.85 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0054&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=INMUJERES/066/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-054-09
MALETINES CON LOGOTIPO DEL INMUEJRES ELABORADOS EN MANTA CRUDA TAMAÑO 40 X 70 CM EXTENDIDO (40 X 35 CM.) IMPRESOS A 7 TINTAS CON ASAS DE CINTA PALMA AZUL MARINO.,C. GRISELDA MARTÍNEZ LEGER,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $60,800.00 ",direct,2007-03-20T00:00:00.000Z,2007-03-23T00:00:00.000Z," $60,800.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/008/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F008%2F07
ENCUADERNACIÓN DE 106 TESIS,C. HUMBERTO VALLE NAVA,DIRECCION GRAL DE EVALUACION Y DESARROLLO ESTADISTICO,INSTITUTO NACIONAL DE LAS MUJERES," $14,310.00 ",direct,2007-03-30T00:00:00.000Z,2007-04-30T00:00:00.000Z," $14,310.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/010/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F010%2F07
TALLER DE SENSIBILIZACIÓN CONSTRUYENDO LA EQUIDAD,C. IRMA VICTORIA JIMENEZ LUGO,DIRECCIÓN GENERAL DE TRANSVERSALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $60,869.56 ",direct,2007-04-16T00:00:00.000Z,2007-08-31T00:00:00.000Z," $60,869.56 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/053/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F053%2F07
ADQUISICIÓN DE REFACCIONES PARA EQUIPO DE COMPUTO,C. JULIO ORTEGA BELTRAN,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $13,773.00 ",direct,2007-04-02T00:00:00.000Z,2007-04-13T00:00:00.000Z," $13,773.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/009/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F009%2F07
TALLER DE INTERPRETACIÓN E IMPLEMENTACIÓN DEL MODELO DE EQUIDAD DE GENERO MEG.2003,C. LIHUBA VENCES MONTES,DIRECCIÓN GENERAL DE TRANSVERSALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $100,000.00 ",direct,2007-04-16T00:00:00.000Z,2007-08-31T00:00:00.000Z," $100,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/052/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F052%2F07
REPRODUCCIÓN DE MATERIALES DE AUDIO Y VIDEO,C. RICARDO AVILA TEJEDA,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $56,000.00 ",direct,2007-10-08T00:00:00.000Z,2007-10-12T00:00:00.000Z," $56,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/068/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F068%2F07
